AUTH_ID,ACCT_ID_TOKEN,ACCT_PROD_CD,ACCT_AVL_CASH_BEFORE_AMT,ACCT_AVL_MONEY_BEFORE_AMT,ACCT_CL_AMT,ACCT_CURR_BAL,APPRD_AUTHZN_CNT,APPRD_CASH_AUTHZN_CNT,AUTHZN_AMT,AUTHZN_OUTSTD_AMT,AVG_DLY_AUTHZN_AMT,AUTHZN_OUTSTD_CASH_AMT,CDHLDR_PRES_CD,HOTEL_STAY_CAR_RENTL_DUR,LAST_ADR_CHNG_DUR,HOME_PHN_NUM_CHNG_DUR,PLSTC_ISU_DUR,POS_COND_CD,POS_ENTRY_MTHD_CD,DISTANCE_FROM_HOME,FRD_IND
3658431,48994191,21.0,500.0,1373.34,2000,585.82,1,0,1.0,39.84,0,0.0,0.0,0,259,0,792,6,90,2.8224194,0
3669870,12199526,1.0,950.0,1787.59,2200,412.41,1,0,1.0,1.0,12,0.0,0.0,0,999,999,822,0,90,238.51091,0
3681265,88945769,56.0,300.0,25.05,300,254.95,2,0,28.0,48.0,50,0.0,0.0,0,699,0,0,6,90,35.480824,0
3692719,31700579,21.0,1750.0,1431.16,1750,304.69,2,0,26.95,41.1,8,0.0,0.0,0,0,0,743,0,90,2.9688517999999995,0
3704279,57652210,21.0,500.0,0.0,750,796.34,0,0,29.95,0.0,0,0.0,4.0,0,0,0,636,8,1,794.9483,0
3715754,57035367,12.0,10000.0,19006.45,20000,993.55,1,0,15.26,55.04,18,0.0,0.0,0,0,0,555,0,90,0.0,0
3727054,79542897,14.0,1000.0,1359.45,2000,497.55,1,0,27.72,170.72,9,0.0,0.0,0,0,0,130,6,90,0.0,0
5601755,80604927,21.0,300.0,101.77,300,197.23,1,0,21.39,22.39,2,0.0,0.0,0,0,0,132,0,90,4.571525,0
5613095,54026891,10.0,500.0,392.03,1000,607.97,1,0,16.95,16.95,4,0.0,0.0,0,0,0,455,0,90,4.2055807000000005,0
5635968,69877234,21.0,2000.0,1839.41,2500,660.59,1,0,18.87,18.87,6,0.0,0.0,0,0,0,220,0,90,3.5913844,0
5647307,42155678,21.0,150.0,30.18,500,469.82,0,0,84.0,0.0,0,0.0,5.0,0,189,472,985,8,81,2303.091,0
5658749,85034227,21.0,250.0,461.0,500,39.0,1,0,1.0,1.0,1,0.0,5.0,0,0,0,8,8,81,2436.2632,0
5670538,11087496,23.0,500.0,23.45,500,476.55,1,0,18.37,18.37,0,0.0,5.0,0,999,0,448,8,81,2543.677,0
5682040,49520523,21.0,250.0,5.84,500,455.72,2,0,3.0,41.44,1,0.0,0.0,0,371,371,749,0,90,4.32376,0
5693478,20022744,13.0,15000.0,23970.64,30000,2060.8,3,0,8.53,3977.09,61,0.0,0.0,0,999,999,863,0,90,6.2418265,0
5704889,24116439,22.0,500.0,323.26,500,176.74,1,0,1.49,2.99,2,0.0,0.0,0,0,12,999,0,90,32.43443,0
5716457,516190,21.0,1000.0,2.65,1000,962.4,1,0,42.9,34.95,0,0.0,5.0,0,999,999,950,8,81,2413.844,0
5727930,64843802,14.0,1500.0,50.25,3000,2830.94,0,0,118.81,118.81,0,0.0,1.0,0,0,0,334,1,1,97.15753000000001,0
5739446,56143753,21.0,250.0,55.25,500,402.76,2,0,7.78,49.77,0,0.0,0.0,0,0,0,673,0,90,2.4800022,0
5750980,72752334,21.0,300.0,216.11,500,282.89,0,0,1.0,0.0,0,0.0,0.0,0,33,0,71,6,90,6.1392407,0
5762509,51148708,12.0,2500.0,4784.22,5000,206.27,2,0,6.78,16.29,16,0.0,0.0,0,332,0,180,0,90,0.0,0
5773995,55845240,21.0,250.0,399.22,750,253.48,0,0,1.0,96.3,0,0.0,0.0,0,0,0,480,6,90,0.0,0
5785308,65099720,21.0,250.0,-132.31,500,432.31,0,0,1.0,200.0,4,0.0,0.0,0,0,99,503,52,90,422.83932000000004,0
5796809,77894449,1.0,10000.0,18975.24,20000,1003.27,3,0,13.53,35.02,0,0.0,5.0,0,0,0,100,8,81,2178.1926,0
5808191,107694,14.0,6900.0,6217.23,6900,563.52,2,0,24.86,144.11,7,0.0,0.0,0,0,0,320,0,90,4.4243345000000005,0
5819473,17166617,22.0,2500.0,1744.11,2500,755.89,1,0,36.0,36.0,0,0.0,5.0,0,999,0,10,8,81,1170.6571,0
5831013,25216413,12.0,2500.0,4131.29,5000,589.27,1,0,2.0,281.44,60,0.0,0.0,0,720,0,23,0,90,21.579592,0
5842479,52807686,21.0,250.0,58.66,500,411.01,2,0,22.96,53.29,1,0.0,0.0,0,0,0,714,0,90,2.7279963,0
5853956,29098669,24.0,5000.0,4562.86,5000,437.14,1,0,22.09,22.09,3,0.0,0.0,0,0,999,521,6,90,4.8282485,0
7728608,44571401,22.0,3000.0,2711.59,3000,285.91,1,0,2.5,5.0,32,0.0,0.0,0,0,0,445,0,90,1.5961363000000002,0
7739935,22463401,24.0,9000.0,170.13,9000,8829.87,1,0,60.0,60.0,3,0.0,0.0,0,999,0,22,52,1,0.0,0
7751332,73727862,21.0,6000.0,4395.55,6000,1604.45,1,0,8.24,84.39,28,0.0,0.0,0,0,0,184,0,90,0.0,0
7762811,55994886,21.0,150.0,271.9,1500,1226.1,1,0,1.0,1.0,0,0.0,0.0,0,0,0,663,6,90,14.469941,0
7774448,83047610,22.0,150.0,74.51,300,141.89,4,0,5.89,89.49,13,0.0,0.0,0,0,0,116,0,90,4.6542582999999995,0
7785933,7935781,23.0,5000.0,3574.98,5000,1326.16,1,0,2714.0,2812.86,1,0.0,5.0,0,999,776,119,8,81,1679.5529,0
7797376,36098900,1.0,10000.0,18265.9,20000,1682.92,2,0,33.67,84.85,0,0.0,2.0,0,0,999,59,8,1,1880.1964,0
7809031,14918336,1.0,3950.0,4302.7,4700,397.3,1,0,21.0,21.0,5,0.0,5.0,0,999,999,60,8,81,118.59697,0
7820627,83213202,21.0,500.0,0.17,500,498.83,0,0,14.44,1.0,2,0.0,0.0,0,0,0,87,0,90,0.0,0
7832267,25841430,21.0,1500.0,303.08,1500,295.87,0,0,1.0,900.05,2,0.0,0.0,0,0,562,917,6,90,7.930512400000001,0
7843992,6187677,10.0,4000.0,60.17,4000,3889.0,2,0,32.61,83.44,2,0.0,0.0,0,0,811,810,0,90,2.8213382,0
7855430,41064915,21.0,250.0,93.39,750,656.61,1,0,31.02,31.02,2,0.0,0.0,0,63,0,62,6,90,12.854681,0
7866650,92164406,22.0,90.0,90.0,300,0.0,0,0,8.56,292.5,301,292.5,0.0,0,0,0,7,0,90,0.0,0
7889269,17619354,23.0,3000.0,75.27,3000,2924.73,1,0,21.65,21.65,6,0.0,0.0,0,999,0,484,0,90,4.4096910000000005,0
7900487,83359171,21.0,295.01,212.71,1000,787.29,1,0,70.79,93.72,23,0.0,0.0,0,0,0,47,0,90,5.3505754,0
7923530,75598927,14.0,110.26,50.03,500,410.12,1,0,17.4,57.25,3,0.0,0.0,0,0,0,87,6,90,0.0,0
7934754,9048905,14.0,2000.0,7642.59,10000,2335.46,2,0,4.9,26.85,0,0.0,5.0,0,0,999,20,8,81,31.275583,0
7946361,2700751,1.0,15800.0,9672.5,15800,5829.27,2,0,1.1,299.33,80,0.0,0.0,0,0,0,108,0,90,55.99286,0
7957907,14656409,21.0,2000.0,197.85,2000,1802.15,1,0,62.69,62.69,62,0.0,0.0,0,680,999,43,6,90,1556.1171,0
7969627,18922397,24.0,2500.0,597.74,2500,1894.51,2,0,50.17,57.92,1,0.0,0.0,0,999,483,512,0,90,0.0,0
11448877,17247263,20.0,1000.0,1721.81,3000,1150.91,0,0,127.28,0.0,0,0.0,0.0,1,0,999,295,0,1,52.434321999999995,0
11460239,49493196,21.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,5.0,0,0,0,803,8,81,2077.2703,0
11471573,10285665,21.0,3000.0,1869.74,3000,1046.6,2,0,1.0,82.66,12,0.0,0.0,0,999,0,98,6,90,100.5831,0
11482951,69022001,21.0,1000.0,37.13,2500,2462.87,1,0,22.26,22.26,4,0.0,0.0,0,0,0,322,0,90,0.0,0
11517413,3556219,21.0,1000.0,1000.0,1000,0.0,1,0,140.39,140.39,5,0.0,0.0,0,905,0,805,0,90,0.0,0
11529072,642128,21.0,2900.0,629.66,2900,2090.83,4,0,26.23,205.74,65,0.0,0.0,0,999,999,545,0,90,0.0,0
11540671,65406403,12.0,3750.0,2409.57,7500,5038.56,0,0,1.0,50.87,0,0.0,0.0,0,0,0,255,6,90,0.0,0
11552060,24571934,21.0,299.55,16.54,300,281.41,2,0,6.98,9.03,24,0.0,0.0,0,446,209,27,0,90,0.0,0
11563508,11960469,21.0,500.0,39.17,500,460.83,1,0,20.0,20.0,0,0.0,2.0,0,999,999,291,8,1,698.0522,0
11574822,86481544,21.0,0.0,12.51,500,487.49,1,0,3.03,3.03,11,0.0,0.0,0,0,0,53,0,90,11.949321000000001,0
11586080,59706661,21.0,300.0,389.09,500,110.91,1,0,55.0,55.0,3,0.0,0.0,0,0,472,478,0,90,26.218366999999997,0
11597492,6423897,14.0,2500.0,4598.41,5000,401.59,1,0,5.24,5.24,19,0.0,0.0,0,0,0,198,0,90,0.0,0
11608906,88398162,56.0,500.0,108.31,500,391.69,1,0,1.0,1.0,1,0.0,5.0,0,999,0,3,8,81,1184.2445,0
11620349,82933386,21.0,300.0,162.97,300,42.08,9,0,0.99,95.94,4,0.0,5.0,0,0,0,48,8,81,379.25497,0
11631794,31322462,21.0,4500.0,4456.42,4500,-149.46,3,0,32.4,75.98,0,0.0,5.0,0,0,0,158,8,81,782.8561,0
11643151,90499633,56.0,550.0,162.02,2200,2037.98,1,0,9.49,9.49,9,0.0,0.0,0,999,0,0,0,90,0.0,0
11654694,23789317,30.0,750.0,30.27,750,719.73,1,0,29.22,29.22,0,0.0,5.0,0,999,598,646,8,81,2604.6553,0
11666196,18226613,14.0,2600.79,133.66,13000,12866.34,0,0,1.99,0.0,0,0.0,5.0,0,999,999,42,8,81,2576.4202,0
11677614,83945390,21.0,500.0,30.47,500,442.96,2,0,21.27,47.84,0,0.0,4.0,0,0,0,55,8,81,148.34848,0
11689285,36217313,22.0,500.0,21.1,500,450.4,1,0,13.5,42.0,5,0.0,0.0,0,234,205,201,0,90,1.3297163,0
11700756,8829603,14.0,1000.0,12.23,5000,4987.77,0,0,12.74,0.0,2,0.0,0.0,0,999,0,957,0,90,0.0,0
88124096,76661496,15.0,2500.0,3626.59,5000,1373.41,1,0,169.33,169.33,0,0.0,2.0,0,0,0,149,8,1,22.374594000000002,0
88135544,42763568,21.0,500.0,750.0,750,0.0,1,0,39.51,39.51,0,0.0,4.0,0,0,0,563,8,81,747.2236,0
88146982,35231752,22.0,1000.0,237.01,2000,1762.99,1,0,19.95,19.95,0,0.0,4.0,0,999,999,470,8,81,2382.5913,0
88158482,11441610,48.0,5000.0,5000.0,5000,0.0,1,0,6.05,6.05,16,0.0,0.0,0,999,0,327,0,90,21.617498,0
88170313,13828122,21.0,5000.0,4438.41,5000,446.79,2,0,31.07,83.73,0,0.0,0.0,0,999,0,325,0,90,91.299675,0
88181853,28341807,22.0,2500.0,146.38,2500,2328.68,2,0,35.86,60.8,35,0.0,0.0,0,999,999,79,6,90,0.0,0
88193078,63940719,21.0,300.0,327.18,500,171.82,0,0,1.0,0.0,0,0.0,5.0,0,287,0,457,8,81,2346.2883,0
88204620,74041405,21.0,500.0,558.98,1500,862.11,4,0,15.88,94.79,21,0.0,0.0,0,0,0,261,0,90,0.0,0
88216296,26308391,24.0,2250.0,1546.16,2250,541.73,1,0,1.0,163.11,2,0.0,0.0,0,827,999,928,52,90,10.199900999999999,0
88227795,14025599,13.0,2500.0,3225.79,5000,1774.21,1,0,63.52,63.52,0,0.0,2.0,0,0,999,46,8,1,677.9164,0
88239408,45754676,21.0,2250.0,2074.35,2250,175.65,1,0,5.02,5.02,11,0.0,0.0,0,0,0,739,0,90,3.5173582999999997,0
88250856,73078572,40.0,100.0,300.0,300,0.0,1,0,72.06,72.06,6,0.0,0.0,0,0,0,286,0,90,21.125252,0
88262384,45631898,21.0,300.0,14.62,500,473.96,1,0,11.39,22.81,1,0.0,0.0,0,107,138,887,0,90,4.566129,0
88273746,28302737,22.0,500.0,3.14,750,720.45,1,0,9.0,26.41,2,0.0,0.0,0,242,999,917,0,90,13.892739,0
88285037,22600997,21.0,2500.0,93.59,2500,2406.41,0,0,179.04,0.0,0,0.0,4.0,0,999,0,999,8,1,1050.6056,0
88296793,16880961,23.0,3200.0,430.29,3200,2769.71,1,0,17.95,17.95,0,0.0,5.0,0,999,0,557,8,81,1751.2058,0
88308258,37632571,21.0,2000.0,209.14,2000,1790.86,1,0,1.0,1.0,3,0.0,0.0,0,0,0,27,0,90,0.0,0
88319790,79342489,40.0,101.0,40.07,201,29.0,2,0,1.0,130.93,0,0.0,5.0,0,0,0,15,8,81,1878.5646,0
88331391,55711755,12.0,2500.0,4564.27,5000,286.2,2,0,20.7,170.23,41,0.0,0.0,0,0,479,306,0,90,0.0,0
88342611,88667982,56.0,300.0,12.02,300,287.98,1,0,1.0,1.0,1,0.0,0.0,0,221,0,0,52,90,0.0,0
88353997,71163389,14.0,1000.0,1202.52,2500,1132.29,2,0,7.18,172.37,2,0.0,5.0,0,0,0,365,8,81,1863.1125,0
88365267,33018497,21.0,800.0,573.02,800,226.98,1,0,8.65,30.03,3,0.0,0.0,0,357,0,708,0,90,0.0,0
88376854,85848742,21.0,250.0,53.21,500,445.79,0,0,1.0,0.0,0,0.0,0.0,0,0,0,43,6,90,0.0,0
88388323,39659773,21.0,500.0,166.43,750,552.21,2,0,27.58,58.94,2,0.0,0.0,0,222,0,987,0,90,7.738503999999999,0
11987220,64654075,21.0,150.0,195.43,300,66.87,1,0,1.0,36.7,0,0.0,0.0,0,0,0,328,6,90,46.564793,0
11998838,14460029,20.0,1000.0,273.02,1000,726.98,1,0,108.01,108.01,6,0.0,0.0,0,626,999,185,0,90,4.0830817,0
12010584,41794256,22.0,500.0,19.14,500,468.68,0,0,1.0,11.18,0,0.0,0.0,0,0,0,28,6,90,144.31535,0
12022032,5601776,1.0,3500.0,4609.51,7000,2390.49,1,0,70.36,70.36,70,0.0,0.0,0,0,0,39,0,90,0.0,0
12033486,34482612,51.0,250.0,0.0,1000,1013.92,1,0,6.35,6.35,0,0.0,5.0,0,999,999,544,8,81,8.743295,0
12044579,31150991,21.0,300.0,58.17,500,439.83,0,0,1.0,1.0,0,0.0,0.0,0,0,999,551,6,90,4.5412374,0
12056151,52864301,21.0,2000.0,2294.08,2500,101.46,2,0,7.46,111.92,21,0.0,0.0,0,0,0,83,0,90,100.35754,0
12067636,53535398,22.0,500.0,146.82,750,588.51,1,0,1.0,15.67,4,0.0,0.0,0,0,340,340,0,90,1572.9303,0
12079163,70551150,1.0,1000.0,0.0,2000,2176.59,0,0,5.93,0.0,5,0.0,0.0,0,0,0,368,0,90,500.03882000000004,0
12090345,30024055,13.0,15000.0,30000.0,30000,-49.41,1,0,13.5,13.5,5,0.0,0.0,0,0,0,354,0,90,8.722805000000001,0
12101726,3996874,21.0,2000.0,1682.4,2000,309.62,1,0,21.95,29.93,0,0.0,5.0,0,999,0,842,8,81,2388.9392,0
12113358,38646651,21.0,750.0,666.86,1250,582.14,0,0,1.0,0.0,3,0.0,0.0,0,0,999,999,6,90,45.38896,0
12125015,4582481,25.0,900.0,476.58,900,423.42,1,0,62.11,62.11,5,0.0,0.0,0,0,108,98,6,90,0.0,0
12136431,11547327,1.0,800.0,647.9,1300,312.36,17,0,6.02,345.76,7,0.0,5.0,0,999,0,40,8,81,2296.7385,0
12148056,40773415,21.0,500.0,0.0,500,503.0,1,0,1.0,1.0,24,0.0,0.0,0,539,0,34,52,90,0.0,0
12159722,2708203,20.0,2000.0,4932.1,5000,66.9,1,0,1.0,2.0,6,0.0,0.0,0,0,0,999,52,90,34.493217,0
12171449,69132597,21.0,796.0,-243.09,1500,200.0,0,0,504.0,1543.09,20,204.0,0.0,0,0,0,200,0,2,38.17494,0
12182873,85814114,22.0,1000.0,729.0,1000,0.0,1,0,9.8,280.8,23,0.0,0.0,0,0,0,7,0,90,0.0,0
12194460,78939454,21.0,245.68,3.38,500,488.33,1,0,10.98,8.29,4,0.0,5.0,0,0,0,51,8,81,2495.3313,0
12205843,73130372,21.0,1000.0,575.61,1500,924.39,1,0,113.01,138.0,5,0.0,0.0,0,0,0,225,0,90,0.0,0
12217127,47507573,12.0,2500.0,3257.07,5000,642.56,3,0,26.07,1126.44,34,0.0,0.0,0,0,0,16,0,90,1324.3811,0
12228659,53610388,22.0,150.0,282.24,500,-2.86,3,0,29.91,247.67,13,0.0,0.0,0,0,0,409,0,90,13.4831505,0
12240255,56062533,22.0,500.0,86.69,750,622.91,2,0,22.99,63.39,1,0.0,0.0,0,0,221,503,0,90,8.469182,0
13314555,81614565,12.0,5000.0,4147.44,10000,5485.77,0,0,24.41,342.38,0,0.0,2.0,0,0,0,29,8,1,274.14444,0
13325966,18067213,1.0,10000.0,19634.22,20000,317.16,2,0,225.0,273.62,0,0.0,2.0,0,0,999,509,8,1,1766.6211,0
13337345,68925172,21.0,3000.0,1046.57,3000,1932.73,2,0,79.02,99.72,22,0.0,0.0,0,0,45,239,0,90,4.7068477,0
13349050,80000254,21.0,150.0,245.41,300,54.59,1,0,18.57,18.57,2,0.0,5.0,0,0,0,17,8,81,162.52505,0
13360534,50801157,21.0,250.0,177.1,750,501.95,1,0,50.0,20.95,2,0.0,0.0,0,0,0,818,0,90,1.6480093,0
13372011,68465038,15.0,1500.0,2380.82,3000,114.16,4,0,12.5,517.52,21,0.0,0.0,0,0,0,77,0,90,1.6797078,0
13383684,32186266,1.0,7500.0,7020.55,10500,2289.03,3,0,70.29,1260.71,40,0.0,0.0,0,341,999,80,0,90,22.020838,0
13395136,38657579,21.0,500.0,130.3,750,618.7,0,0,1.0,0.0,26,0.0,0.0,0,0,0,24,6,90,0.0,0
13406591,34810975,21.0,500.0,219.88,1000,392.75,4,0,1.5,388.87,38,0.0,0.0,0,0,190,392,0,90,2.9263551,0
13417868,5981589,20.0,5000.0,7929.62,8000,70.38,1,0,45.46,45.46,5,0.0,0.0,0,999,395,835,0,90,0.0,0
13429107,52447613,14.0,250.0,21.76,500,478.24,1,0,20.5,20.5,3,0.0,0.0,0,0,559,558,0,90,0.0,0
13440397,86219722,21.0,1000.0,706.56,1000,76.35,7,0,23.0,240.09,70,0.0,0.0,0,0,0,5,0,90,12.365299,0
13451965,5036777,29.0,2500.0,4500.0,4500,0.0,0,0,36.02,0.0,0,0.0,2.0,0,0,0,684,8,1,1327.9438,0
13475025,32594726,10.0,14600.0,27002.44,29200,1608.44,4,0,6.88,596.0,86,0.0,0.0,0,183,183,550,0,90,1376.3776,0
13486692,29053251,24.0,500.0,27.49,750,722.51,1,0,1.0,1.0,0,0.0,0.0,0,690,0,968,52,90,4.179434,0
13498277,84856110,14.0,150.0,155.19,300,143.81,1,0,11.98,12.98,3,0.0,5.0,0,0,0,41,8,81,422.29166,0
13521381,74530230,21.0,1000.0,455.89,1000,544.11,2,0,21.07,52.27,10,0.0,0.0,0,0,0,127,0,90,5.0650268,0
13532792,46492645,1.0,250.0,0.0,500,516.04,0,0,160.0,0.0,0,0.0,5.0,0,0,0,90,8,81,119.39888,0
13544039,57613764,1.0,15000.0,24526.48,30000,5419.53,1,0,28.9,82.89,10,0.0,0.0,0,432,0,431,0,90,2374.141,0
13555617,7335165,26.0,500.0,236.87,500,263.13,1,0,12.98,12.98,2,0.0,0.0,0,106,999,317,0,90,1.5021118,0
13567204,86285208,14.0,500.0,822.24,1000,177.76,1,0,10.46,10.46,4,0.0,0.0,0,0,0,49,0,90,0.0,0
14370703,33732996,21.0,300.0,39.38,300,259.62,0,0,1.0,0.0,0,0.0,0.0,0,0,999,240,6,90,2.3462014,0
14382097,75504406,12.0,2500.0,567.6,5000,3950.12,4,0,14.98,497.26,69,0.0,0.0,0,0,0,151,0,90,4.6234517,0
14393319,50156514,21.0,300.0,335.66,500,164.34,1,0,60.0,60.0,3,0.0,0.0,0,0,0,642,0,90,4.0115414,0
14405009,1094869,26.0,4397.0,3442.23,4500,1057.77,1,0,4.0,4.0,0,0.0,5.0,0,153,0,525,8,81,18.848087,0
14416471,35780743,21.0,300.0,786.0,1000,0.0,1,0,14.99,228.99,0,0.0,0.0,0,0,261,260,0,90,1159.66,0
14427841,87670330,57.0,750.0,2.95,750,741.83,1,0,1.31,6.53,2,0.0,0.0,0,0,0,0,52,90,732.3439,0
14439226,2839973,21.0,1050.0,325.18,1050,723.82,1,0,1.5,2.5,0,0.0,0.0,0,999,999,362,0,90,4.5127606,0
14450623,75845995,21.0,150.0,182.69,300,117.31,1,0,9.53,9.53,2,0.0,0.0,0,0,135,140,0,90,0.0,0
14461852,3309692,21.0,1200.0,83.71,1200,1116.29,1,0,8.95,8.95,0,0.0,0.0,0,999,999,489,0,90,4.050543299999999,0
14484471,63914447,12.0,10000.0,14024.76,20000,4528.24,2,0,68.0,1515.0,0,0.0,5.0,0,0,0,332,8,81,71.785126,0
14495938,17707494,23.0,500.0,169.87,500,330.13,1,0,52.0,52.0,0,0.0,5.0,0,288,288,398,8,81,2387.0774,0
14507291,85473934,21.0,500.0,683.7,1000,244.51,3,0,26.4,98.19,24,0.0,0.0,0,0,0,18,0,90,6.8085059999999995,0
14518746,19395274,22.0,500.0,285.32,500,42.02,3,0,4.94,177.6,9,0.0,0.0,0,999,999,279,0,90,6.670357000000001,0
14530246,77472859,21.0,3173.51,1163.68,3300,2136.32,1,0,17.38,17.38,6,0.0,0.0,0,100,197,258,0,90,6.6828675,0
14541586,45634280,22.0,500.0,135.19,750,614.81,1,0,5.4,5.4,9,0.0,0.0,0,288,0,728,0,90,10.622394,0
14553145,39456774,21.0,150.0,75.05,300,224.95,1,0,11.0,11.0,2,0.0,0.0,0,0,0,34,0,90,0.0,0
14576151,66336656,21.0,0.0,47.66,1500,1452.34,1,0,41.72,41.72,1,0.0,0.0,0,355,30,438,0,1,493.09213,0
14587691,37889421,22.0,2000.0,380.09,2000,926.08,1,0,12.6,738.43,40,0.0,0.0,0,976,0,16,0,90,1.6664431,0
14599090,1703467,10.0,1700.0,3688.25,4000,311.75,1,0,1.0,1.0,1,0.0,2.0,0,999,0,26,8,1,1506.8505,0
14610603,28498479,21.0,656.5,204.13,5500,5295.87,1,0,202.55,202.55,0,0.0,5.0,0,999,0,827,8,81,1861.4624,0
14621982,15734767,21.0,2500.0,0.0,2500,2506.09,0,0,51.8,0.0,0,0.0,2.0,0,999,492,999,8,1,1142.4354,0
21802450,19241420,24.0,1500.0,1500.0,1500,0.0,0,0,39.95,0.0,0,0.0,5.0,0,999,999,402,8,81,2230.4329,0
21813810,21246106,12.0,15000.0,29012.03,30000,512.97,4,0,100.0,575.0,0,0.0,2.0,0,999,0,219,8,1,177.22111999999998,0
21825433,45587003,21.0,250.0,0.0,750,945.05,0,0,79.99,0.0,0,0.0,4.0,0,161,39,901,8,1,2124.3867,0
21837057,66448116,12.0,3750.0,6583.13,7500,916.87,1,0,117.84,117.84,29,0.0,0.0,0,0,439,438,0,90,0.0,0
21848482,5616519,1.0,12250.0,15905.54,24500,8390.39,3,0,87.95,292.02,0,0.0,2.0,0,999,0,412,8,1,1023.4960000000001,0
21859928,81619816,21.0,150.0,255.05,300,19.85,3,0,29.58,54.68,0,0.0,5.0,0,0,0,33,8,81,2723.4937,0
21871246,75840179,12.0,5000.0,8713.2,10000,1153.34,2,0,4.37,137.83,60,0.0,0.0,0,0,0,254,0,90,10.303894999999999,0
21882597,1902268,29.0,526.0,401.58,526,0.0,4,0,51.07,175.49,19,0.0,0.0,0,999,999,38,0,90,7.8970633,0
21894012,23755682,12.0,7500.0,14322.0,15000,622.62,2,0,58.85,114.23,11,0.0,0.0,0,999,999,575,0,90,3.2837443,0
21905766,61554441,12.0,3750.0,6927.89,7500,472.41,4,0,20.75,120.45,15,0.0,0.0,0,0,0,158,0,90,1.9392314,0
21917168,56123657,21.0,300.0,839.94,2000,1151.19,1,0,1.0,9.87,2,0.0,0.0,0,356,0,641,0,90,0.0,0
21928522,73198614,14.0,1000.0,2379.61,2500,120.39,1,0,52.01,52.01,9,0.0,0.0,0,0,0,347,6,90,2.806078,0
21939969,25613765,24.0,8500.0,572.95,8500,7927.05,1,0,39.47,39.47,1,0.0,0.0,0,999,999,916,6,90,10.184275999999999,0
21951530,85064791,21.0,150.0,22.54,300,264.75,2,0,6.36,19.07,30,0.0,0.0,0,0,0,17,0,90,14.153489000000002,0
21963102,11229634,1.0,11146.5,19580.85,22500,2909.16,2,0,2.0,11.99,80,0.0,0.0,0,0,0,13,0,90,25.958906,0
21974416,81768954,12.0,1500.0,2508.0,3000,433.75,2,0,18.61,76.86,60,0.0,0.0,0,0,0,19,0,90,0.0,0
21985757,62441240,12.0,1500.0,1617.4,3000,1246.71,3,0,20.18,156.07,28,0.0,0.0,0,0,0,271,0,90,64.92145500000001,0
21997078,89706465,258.0,625.0,151.4,2500,2348.6,1,0,1.0,11.0,0,0.0,0.0,0,0,0,0,52,90,3.9796110000000002,0
22008463,13162814,21.0,1000.0,995.57,1000,0.0,2,0,8.71,13.14,4,0.0,0.0,0,754,0,78,0,90,19.205920000000003,0
22019939,69873400,12.0,1500.0,2542.07,3000,457.93,1,0,37.3,37.3,10,0.0,0.0,0,0,0,343,0,90,27.893196000000003,0
22031523,27673697,21.0,2000.0,1435.13,2000,564.87,1,0,1.0,1.0,10,0.0,0.0,0,0,0,980,52,90,0.0,0
22042951,35716479,14.0,500.0,1000.0,1000,0.0,1,0,190.45,190.45,0,0.0,0.0,0,553,999,316,52,1,319.3204,0
22077385,77342651,21.0,1000.0,532.38,1000,467.62,1,0,1.0,1.0,0,0.0,5.0,0,0,0,128,8,81,1410.5206,0
22088882,7995697,22.0,3500.0,3054.45,3500,134.76,1,0,5.73,316.52,19,0.0,0.0,0,789,0,243,0,90,10.583317,0
22100118,51529570,256.0,700.0,3500.0,3500,0.0,1,0,302.36,302.36,4,0.0,0.0,0,999,0,686,0,90,0.0,0
22111528,91709842,21.0,150.0,224.03,300,39.0,2,0,4.34,41.31,32,0.0,0.0,0,0,0,8,0,90,5.269474,0
22134394,41158479,22.0,500.0,600.43,750,149.57,1,0,59.0,66.52,7,0.0,0.0,0,0,0,999,0,90,0.0,0
22145689,34373767,14.0,3750.0,781.41,4800,4018.59,1,0,1.0,1.0,2,0.0,0.0,0,0,999,622,0,90,6.6583652,0
22157276,23075159,21.0,2250.0,268.88,2250,1981.12,1,0,38.31,38.31,19,0.0,0.0,0,976,0,43,0,90,0.0,0
22168654,68444654,21.0,4000.0,656.47,4000,3343.53,1,0,1.0,1.0,22,0.0,0.0,0,0,266,300,0,90,0.0,0
22180036,73326399,21.0,500.0,50.13,1500,1448.87,0,0,1.0,0.0,2,0.0,0.0,0,142,0,195,6,90,0.0,0
22191524,39264965,12.0,2500.0,2370.19,5000,2629.81,1,0,182.5,237.09,1,0.0,1.0,0,370,0,80,8,1,361.13522,0
22202962,37032379,12.0,5000.0,9351.76,10000,648.24,1,0,12.31,12.31,13,0.0,0.0,0,0,0,191,0,90,0.0,0
22214529,5687972,1.0,7700.0,2710.72,15400,11999.72,3,0,25.0,714.56,0,0.0,5.0,0,0,408,407,8,81,36.545673,0
22225993,76682840,22.0,3000.0,544.72,3000,2445.28,1,0,1.0,11.0,34,0.0,0.0,0,0,58,57,0,90,4.307099299999999,0
22237402,53446819,21.0,250.0,75.96,500,419.46,1,0,1.52,6.1,2,0.0,0.0,0,227,0,603,0,90,9.131503,0
22248841,68318519,12.0,10000.0,9087.49,20000,10762.94,1,0,1.0,157.52,26,0.0,0.0,0,0,219,218,52,90,3.7751657999999995,0
